id,transaction_id,client_id,datetime,amount,currency,merchant,transaction_type,ip_address,category,country_code,region,device_type,session_id,channel,recipient_id,transaction_purpose
2528,c3d4e5f6-a7b8-c9d0-e1f2-a3b4c5d6e7f8,client_407,2025-04-19 16:25:40,2345.67,EUR,Carrefour,withdrawal,89.123.45.67,retail,FR,Paris,tablet,a6b7c8d9-e0f1-a2b3-c4d5-e6f7a8b9c0d1,web,,
2529,e5f6a7b8-c9d0-e1f2-a3b4-c5d6e7f8a9b0,client_982,2025-03-30 08:50:55,345.6,RUB,Sber,deposit,185.67.89.123,utilities,RU,Moscow,smartphone,c8d9e0f1-a2b3-c4d5-e6f7-a8b9c0d1e2f3,mobile_app,,
2530,a7b8c9d0-e1f2-a3b4-c5d6-e7f8a9b0c1d2,client_125,2025-04-06 20:30:30,132450.75,USD,,p2p,45.67.89.123,p2p,US,Los Angeles,smartphone,e0f1a2b3-c4d5-e6f7-a8b9-c0d1e2f3a4b5,mobile_app,client_257,gift
2531,c9d0e1f2-a3b4-c5d6-e7f8-a9b0c1d2e3f4,client_532,2025-02-23 13:15:15,567.89,EUR,Zalando,withdrawal,91.234.56.78,retail,DE,Berlin,PC,a2b3c4d5-e6f7-a8b9-c0d1-e2f3a4b5c6d7,POS,,
2532,e1f2a3b4-c5d6-e7f8-a9b0-c1d2e3f4a5b6,client_368,2025-03-16 09:40:25,1234.56,RUB,Tinkoff,deposit,176.32.45.87,utilities,RU,St. Petersburg,smartphone,c4d5e6f7-a8b9-c0d1-e2f3-a4b5c6d7e8f9,mobile_app,,
2533,a3b4c5d6-e7f8-a9b0-c1d2-e3f4a5b6c7d8,client_804,2025-04-13 15:25:40,890.34,USD,Walmart,withdrawal,72.14.192.45,retail,US,Chicago,smartphone,e6f7a8b9-c0d1-e2f3-a4b5-c6d7e8f9a0b1,mobile_app,,
2534,c5d6e7f8-a9b0-c1d2-e3f4-a5b6c7d8e9f0,client_27,2025-03-23 10:50:55,118700.25,CNY,WeChat Pay,deposit,218.67.89.123,entertainment,CN,Shanghai,smartphone,a8b9c0d1-e2f3-a4b5-c6d7-e8f9a0b1c2d3,mobile_app,,
2535,e7f8a9b0-c1d2-e3f4-a5b6-c7d8e9f0a1b2,client_663,2025-02-10 19:30:30,122500.45,USD,,p2p,198.51.100.78,p2p,US,New York,smartphone,c0d1e2f3-a4b5-c6d7-e8f9-a0b1c2d3e4f5,mobile_app,client_245,shared_expense
2536,a9b0c1d2-e3f4-a5b6-c7d8-e9f0a1b2c3d4,client_295,2025-04-20 12:15:15,4567.89,EUR,Aldi,withdrawal,85.214.132.67,retail,DE,Munich,tablet,e2f3a4b5-c6d7-e8f9-a0b1-c2d3e4f5a6b7,web,,
2537,c1d2e3f4-a5b6-c7d8-e9f0-a1b2c3d4e5f6,client_748,2025-03-09 08:40:25,1890.23,RUB,Ozon,deposit,195.67.89.123,retail,RU,Novosibirsk,smartphone,a4b5c6d7-e8f9-a0b1-c2d3-e4f5a6b7c8d9,mobile_app,,
2538,e3f4a5b6-c7d8-e9f0-a1b2-c3d4e5f6a7b8,client_1043,2025-04-27 14:25:40,145680.35,CNY,,p2p,114.89.12.183,p2p,CN,Beijing,smartphone,c6d7e8f9-a0b1-c2d3-e4f5-a6b7c8d9e0f1,mobile_app,client_967,debt
2539,a5b6c7d8-e9f0-a1b2-c3d4-e5f6a7b8c9d0,client_490,2025-02-16 09:50:55,678.9,EUR,Carrefour,withdrawal,89.123.45.67,retail,FR,Paris,smartphone,e8f9a0b1-c2d3-e4f5-a6b7-c8d9e0f1a2b3,mobile_app,,
2540,c7d8e9f0-a1b2-c3d4-e5f6-a7b8c9d0e1f2,client_169,2025-03-23 20:30:30,75400.15,USD,,p2p,104.16.78.90,p2p,US,Los Angeles,smartphone,a0b1c2d3-e4f5-a6b7-c8d9-e0f1a2b3c4d5,mobile_app,client_747,gift
2541,e9f0a1b2-c3d4-e5f6-a7b8-c9d0e1f2a3b4,client_642,2025-04-12 13:15:15,567.89,RUB,Wildberries,deposit,185.67.89.123,retail,RU,Moscow,tablet,c2d3e4f5-a6b7-c8d9-e0f1-a2b3c4d5e6f7,web,,
2542,a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6,client_407,2025-03-02 09:40:25,2345.67,USD,Amazon,withdrawal,72.14.192.45,entertainment,US,Chicago,smartphone,e4f5a6b7-c8d9-e0f1-a2b3-c4d5e6f7a8b9,mobile_app,,
2543,c3d4e5f6-a7b8-c9d0-e1f2-a3b4c5d6e7f8,client_982,2025-02-09 15:25:40,456.78,EUR,Zalando,deposit,91.234.56.78,retail,DE,Berlin,PC,a6b7c8d9-e0f1-a2b3-c4d5-e6f7a8b9c0d1,web,,
2544,e5f6a7b8-c9d0-e1f2-a3b4-c5d6e7f8a9b0,client_316,2025-04-19 10:50:55,789.12,RUB,Sber,withdrawal,176.32.45.87,utilities,RU,St. Petersburg,smartphone,c8d9e0f1-a2b3-c4d5-e6f7-a8b9c0d1e2f3,mobile_app,,
2545,a7b8c9d0-e1f2-a3b4-c5d6-e7f8a9b0c1d2,client_147,2025-03-30 19:30:30,98750.45,CNY,,p2p,218.67.89.123,p2p,CN,Shanghai,smartphone,e0f1a2b3-c4d5-e6f7-a8b9-c0d1e2f3a4b5,mobile_app,client_735,shared_expense
2546,c9d0e1f2-a3b4-c5d6-e7f8-a9b0c1d2e3f4,client_351,2025-04-06 12:15:15,87650.3,USD,,p2p,198.51.100.78,p2p,US,New York,smartphone,a2b3c4d5-e6f7-a8b9-c0d1-e2f3a4b5c6d7,mobile_app,client_73,shared_expense
2547,e1f2a3b4-c5d6-e7f8-a9b0-c1d2e3f4a5b6,client_804,2025-02-23 08:40:25,890.34,EUR,Carrefour,deposit,89.123.45.67,retail,FR,Paris,tablet,c4d5e6f7-a8b9-c0d1-e2f3-a4b5c6d7e8f9,web,,
2548,a3b4c5d6-e7f8-a9b0-c1d2-e3f4a5b6c7d8,client_532,2025-03-16 14:25:40,567.89,RUB,Ozon,withdrawal,195.67.89.123,retail,RU,Moscow,smartphone,e6f7a8b9-c0d1-e2f3-a4b5-c6d7e8f9a0b1,mobile_app,,
2549,c5d6e7f8-a9b0-c1d2-e3f4-a5b6c7d8e9f0,client_368,2025-04-13 09:50:55,1234.56,USD,Uber,deposit,45.67.89.123,travel,US,Los Angeles,smartphone,a8b9c0d1-e2f3-a4b5-c6d7-e8f9a0b1c2d3,mobile_app,,
2550,e7f8a9b0-c1d2-e3f4-a5b6-c7d8e9f0a1b2,client_967,2025-03-23 20:30:30,92450.75,CNY,,p2p,114.89.12.183,p2p,CN,Beijing,smartphone,c0d1e2f3-a4b5-c6d7-e8f9-a0b1c2d3e4f5,mobile_app,client_559,debt
2551,a9b0c1d2-e3f4-a5b6-c7d8-e9f0a1b2c3d4,client_245,2025-02-10 13:15:15,124500.35,USD,,p2p,104.16.78.90,p2p,US,Chicago,smartphone,e2f3a4b5-c6d7-e8f9-a0b1-c2d3e4f5a6b7,mobile_app,client_663,shared_expense
2552,c1d2e3f4-a5b6-c7d8-e9f0-a1b2c3d4e5f6,client_836,2025-04-20 09:40:25,3456.78,EUR,Aldi,withdrawal,85.214.132.67,retail,DE,Munich,PC,a4b5c6d7-e8f9-a0b1-c2d3-e4f5a6b7c8d9,POS,,
2553,e3f4a5b6-c7d8-e9f0-a1b2-c3d4e5f6a7b8,client_125,2025-03-09 15:25:40,128750.45,RUB,,p2p,176.32.45.87,p2p,RU,Novosibirsk,smartphone,c6d7e8f9-a0b1-c2d3-e4f5-a6b7c8d9e0f1,mobile_app,client_257,gift
2554,a5b6c7d8-e9f0-a1b2-c3d4-e5f6a7b8c9d0,client_559,2025-04-27 10:50:55,85670.25,CNY,WeChat Pay,deposit,123.45.67.89,entertainment,CN,Shanghai,smartphone,e8f9a0b1-c2d3-e4f5-a6b7-c8d9e0f1a2b3,mobile_app,,
2555,c7d8e9f0-a1b2-c3d4-e5f6-a7b8c9d0e1f2,client_14,2025-02-16 19:30:30,128900.45,USD,,p2p,198.51.100.78,p2p,US,New York,smartphone,a0b1c2d3-e4f5-a6b7-c8d9-e0f1a2b3c4d5,mobile_app,client_27,debt
2556,e9f0a1b2-c3d4-e5f6-a7b8-c9d0e1f2a3b4,client_748,2025-03-23 12:15:15,1567.8,EUR,Zalando,deposit,91.234.56.78,retail,DE,Berlin,tablet,c2d3e4f5-a6b7-c8d9-e0f1-a2b3c4d5e6f7,web,,
2557,a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6,client_490,2025-04-12 08:40:25,2890.45,RUB,Tinkoff,withdrawal,176.32.45.87,utilities,RU,Moscow,smartphone,e4f5a6b7-c8d9-e0f1-a2b3-c4d5e6f7a8b9,mobile_app,,
2558,c3d4e5f6-a7b8-c9d0-e1f2-a3b4c5d6e7f8,client_982,2025-03-02 14:25:40,345.6,USD,Walmart,deposit,72.14.192.45,retail,US,Chicago,smartphone,a6b7c8d9-e0f1-a2b3-c4d5-e6f7a8b9c0d1,mobile_app,,
2559,e5f6a7b8-c9d0-e1f2-a3b4-c5d6e7f8a9b0,client_407,2025-02-09 09:50:55,2345.67,RUB,Wildberries,withdrawal,195.67.89.123,retail,RU,St. Petersburg,smartphone,c8d9e0f1-a2b3-c4d5-e6f7-a8b9c0d1e2f3,mobile_app,,
2560,a7b8c9d0-e1f2-a3b4-c5d6-e7f8a9b0c1d2,client_735,2025-04-19 20:30:30,138750.65,CNY,,p2p,114.89.12.183,p2p,CN,Beijing,smartphone,e0f1a2b3-c4d5-e6f7-a8b9-c0d1e2f3a4b5,mobile_app,client_147,shared_expense
2561,c9d0e1f2-a3b4-c5d6-e7f8-a9b0c1d2e3f4,client_351,2025-03-30 13:15:15,92450.3,USD,,p2p,45.67.89.123,p2p,US,Los Angeles,smartphone,a2b3c4d5-e6f7-a8b9-c0d1-e2f3a4b5c6d7,mobile_app,client_73,shared_expense
2562,e1f2a3b4-c5d6-e7f8-a9b0-c1d2e3f4a5b6,client_642,2025-04-06 09:40:25,567.89,EUR,Carrefour,deposit,89.123.45.67,retail,FR,Paris,tablet,c4d5e6f7-a8b9-c0d1-e2f3-a4b5c6d7e8f9,web,,
2563,a3b4c5d6-e7f8-a9b0-c1d2-e3f4a5b6c7d8,client_316,2025-02-23 15:25:40,789.12,RUB,Sber,withdrawal,176.32.45.87,utilities,RU,Moscow,smartphone,e6f7a8b9-c0d1-e2f3-a4b5-c6d7e8f9a0b1,mobile_app,,
2564,c5d6e7f8-a9b0-c1d2-e3f4-a5b6c7d8e9f0,client_804,2025-03-16 10:50:55,890.34,USD,Amazon,deposit,104.16.78.90,entertainment,US,New York,smartphone,a8b9c0d1-e2f3-a4b5-c6d7-e8f9a0b1c2d3,mobile_app,,
2565,e7f8a9b0-c1d2-e3f4-a5b6-c7d8e9f0a1b2,client_57,2025-04-13 19:30:30,1289.67,EUR,Zalando,withdrawal,85.214.132.67,retail,DE,Berlin,PC,c0d1e2f3-a4b5-c6d7-e8f9-a0b1c2d3e4f5,POS,,
2566,a9b0c1d2-e3f4-a5b6-c7d8-e9f0a1b2c3d4,client_747,2025-03-23 12:15:15,79850.25,USD,,p2p,198.51.100.78,p2p,US,Chicago,smartphone,e2f3a4b5-c6d7-e8f9-a0b1-c2d3e4f5a6b7,mobile_app,client_169,gift
2567,c1d2e3f4-a5b6-c7d8-e9f0-a1b2c3d4e5f6,client_532,2025-02-10 08:40:25,567.89,RUB,Ozon,deposit,185.67.89.123,retail,RU,Novosibirsk,tablet,a4b5c6d7-e8f9-a0b1-c2d3-e4f5a6b7c8d9,web,,
2568,e3f4a5b6-c7d8-e9f0-a1b2-c3d4e5f6a7b8,client_368,2025-04-20 14:25:40,1234.56,CNY,Alipay,withdrawal,123.45.67.89,entertainment,CN,Shanghai,smartphone,c6d7e8f9-a0b1-c2d3-e4f5-a6b7c8d9e0f1,mobile_app,,
2569,a5b6c7d8-e9f0-a1b2-c3d4-e5f6a7b8c9d0,client_257,2025-03-09 09:50:55,132450.35,USD,,p2p,45.67.89.123,p2p,US,Los Angeles,smartphone,e8f9a0b1-c2d3-e4f5-a6b7-c8d9e0f1a2b3,mobile_app,client_125,gift
2570,c7d8e9f0-a1b2-c3d4-e5f6-a7b8c9d0e1f2,client_836,2025-04-27 20:30:30,3456.78,EUR,Aldi,deposit,85.214.132.67,retail,DE,Munich,tablet,a0b1c2d3-e4f5-a6b7-c8d9-e0f1a2b3c4d5,web,,
2571,e9f0a1b2-c3d4-e5f6-a7b8-c9d0e1f2a3b4,client_147,2025-02-16 13:15:15,95680.45,CNY,,p2p,114.89.12.183,p2p,CN,Beijing,smartphone,c2d3e4f5-a6b7-c8d9-e0f1-a2b3c4d5e6f7,mobile_app,client_735,shared_expense
2572,a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6,client_73,2025-03-23 09:40:25,94500.3,USD,,p2p,198.51.100.78,p2p,US,New York,smartphone,e4f5a6b7-c8d9-e0f1-a2b3-c4d5e6f7a8b9,mobile_app,client_351,shared_expense
2573,c3d4e5f6-a7b8-c9d0-e1f2-a3b4c5d6e7f8,client_967,2025-04-12 15:25:40,88750.25,CNY,WeChat Pay,withdrawal,218.67.89.123,entertainment,CN,Shanghai,smartphone,a6b7c8d9-e0f1-a2b3-c4d5-e6f7a8b9c0d1,mobile_app,,
2574,e5f6a7b8-c9d0-e1f2-a3b4-c5d6e7f8a9b0,client_177,2025-03-02 10:50:55,2456.89,RUB,Tinkoff,deposit,176.32.45.87,utilities,RU,St. Petersburg,smartphone,c8d9e0f1-a2b3-c4d5-e6f7-a8b9c0d1e2f3,mobile_app,,
2575,a7b8c9d0-e1f2-a3b4-c5d6-e7f8a9b0c1d2,client_295,2025-02-09 19:30:30,4382.5,EUR,Carrefour,withdrawal,89.123.45.67,retail,FR,Paris,tablet,e0f1a2b3-c4d5-e6f7-a8b9-c0d1e2f3a4b5,web,,
2576,c9d0e1f2-a3b4-c5d6-e7f8-a9b0c1d2e3f4,client_663,2025-04-19 12:15:15,128900.35,USD,,p2p,104.16.78.90,p2p,US,Chicago,smartphone,a2b3c4d5-e6f7-a8b9-c0d1-e2f3a4b5c6d7,mobile_app,client_245,shared_expense
2577,e1f2a3b4-c5d6-e7f8-a9b0-c1d2e3f4a5b6,client_627,2025-03-30 08:40:25,3245.75,RUB,Wildberries,deposit,195.67.89.123,retail,RU,Moscow,smartphone,c4d5e6f7-a8b9-c0d1-e2f3-a4b5c6d7e8f9,mobile_app,,
2578,a3b4c5d6-e7f8-a9b0-c1d2-e3f4a5b6c7d8,client_871,2025-04-06 14:25:40,678.9,USD,Uber,withdrawal,72.14.192.45,travel,US,Los Angeles,smartphone,e6f7a8b9-c0d1-e2f3-a4b5-c6d7e8f9a0b1,mobile_app,,
2579,c5d6e7f8-a9b0-c1d2-e3f4-a5b6c7d8e9f0,client_521,2025-02-23 09:50:55,67890.15,EUR,Zalando,deposit,91.234.56.78,retail,DE,Berlin,PC,a8b9c0d1-e2f3-a4b5-c6d7-e8f9a0b1c2d3,web,,
2580,e7f8a9b0-c1d2-e3f4-a5b6-c7d8e9f0a1b2,client_103,2025-03-16 20:30:30,85690.25,CNY,,p2p,114.89.12.183,p2p,CN,Beijing,smartphone,c0d1e2f3-a4b5-c6d7-e8f9-a0b1c2d3e4f5,mobile_app,client_1043,debt
2581,a9b0c1d2-e3f4-a5b6-c7d8-e9f0a1b2c3d4,client_447,2025-04-13 13:15:15,1732.5,RUB,Ozon,deposit,185.67.89.123,retail,RU,Novosibirsk,smartphone,e2f3a4b5-c6d7-e8f9-a0b1-c2d3e4f5a6b7,mobile_app,,
2582,c1d2e3f4-a5b6-c7d8-e9f0-a1b2c3d4e5f6,client_555,2025-03-23 09:40:25,354.75,USD,Amazon,withdrawal,45.67.89.123,entertainment,US,New York,smartphone,a4b5c6d7-e8f9-a0b1-c2d3-e4f5a6b7c8d9,mobile_app,,
2583,e3f4a5b6-c7d8-e9f0-a1b2-c3d4e5f6a7b8,client_389,2025-02-10 15:25:40,75432.8,EUR,Carrefour,deposit,89.123.45.67,retail,FR,Paris,tablet,c6d7e8f9-a0b1-c2d3-e4f5-a6b7c8d9e0f1,web,,
2584,a5b6c7d8-e9f0-a1b2-c3d4-e5f6a7b8c9d0,client_225,2025-04-20 10:50:55,1578.35,RUB,Sber,withdrawal,176.32.45.87,utilities,RU,St. Petersburg,smartphone,e8f9a0b1-c2d3-e4f5-a6b7-c8d9e0f1a2b3,mobile_app,,
2585,c7d8e9f0-a1b2-c3d4-e5f6-a7b8c9d0e1f2,client_678,2025-03-09 19:30:30,498.6,USD,Walmart,deposit,72.14.192.45,retail,US,Chicago,smartphone,a0b1c2d3-e4f5-a6b7-c8d9-e0f1a2b3c4d5,mobile_app,,
2586,e9f0a1b2-c3d4-e5f6-a7b8-c9d0e1f2a3b4,client_257,2025-04-27 12:15:15,128750.35,CNY,,p2p,218.67.89.123,p2p,CN,Shanghai,smartphone,c2d3e4f5-a6b7-c8d9-e0f1-a2b3c4d5e6f7,mobile_app,client_125,gift
2587,a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6,client_747,2025-02-16 08:40:25,76890.25,USD,,p2p,198.51.100.78,p2p,US,Los Angeles,smartphone,e4f5a6b7-c8d9-e0f1-a2b3-c4d5e6f7a8b9,mobile_app,client_169,gift
2588,c3d4e5f6-a7b8-c9d0-e1f2-a3b4c5d6e7f8,client_912,2025-03-23 14:25:40,1234.56,EUR,Zalando,withdrawal,91.234.56.78,retail,DE,Munich,PC,a6b7c8d9-e0f1-a2b3-c4d5-e6f7a8b9c0d1,POS,,
2589,e5f6a7b8-c9d0-e1f2-a3b4-c5d6e7f8a9b0,client_1071,2025-04-12 09:50:55,65890.45,RUB,,p2p,176.32.45.87,p2p,RU,Moscow,smartphone,c8d9e0f1-a2b3-c4d5-e6f7-a8b9c0d1e2f3,mobile_app,client_521,shared_expense
2590,a7b8c9d0-e1f2-a3b4-c5d6-e7f8a9b0c1d2,client_358,2025-03-02 20:30:30,2345.67,USD,Amazon,deposit,104.16.78.90,entertainment,US,New York,smartphone,e0f1a2b3-c4d5-e6f7-a8b9-c0d1e2f3a4b5,mobile_app,,
2591,c9d0e1f2-a3b4-c5d6-e7f8-a9b0c1d2e3f4,client_735,2025-02-09 13:15:15,142500.65,CNY,,p2p,114.89.12.183,p2p,CN,Beijing,smartphone,a2b3c4d5-e6f7-a8b9-c0d1-e2f3a4b5c6d7,mobile_app,client_147,shared_expense
2592,e1f2a3b4-c5d6-e7f8-a9b0-c1d2e3f4a5b6,client_27,2025-04-19 09:40:25,122450.35,USD,,p2p,45.67.89.123,p2p,US,Chicago,smartphone,c4d5e6f7-a8b9-c0d1-e2f3-a4b5c6d7e8f9,mobile_app,client_14,debt
2593,a3b4c5d6-e7f8-a9b0-c1d2-e3f4a5b6c7d8,client_490,2025-03-30 15:25:40,2890.45,EUR,Carrefour,withdrawal,89.123.45.67,retail,FR,Paris,tablet,e6f7a8b9-c0d1-e2f3-a4b5-c6d7e8f9a0b1,web,,
2594,c5d6e7f8-a9b0-c1d2-e3f4-a5b6c7d8e9f0,client_642,2025-04-06 10:50:55,567.89,RUB,Tinkoff,deposit,195.67.89.123,utilities,RU,St. Petersburg,smartphone,a8b9c0d1-e2f3-a4b5-c6d7-e8f9a0b1c2d3,mobile_app,,
2595,e7f8a9b0-c1d2-e3f4-a5b6-c7d8e9f0a1b2,client_982,2025-02-23 19:30:30,345.6,USD,Walmart,withdrawal,72.14.192.45,retail,US,Los Angeles,smartphone,c0d1e2f3-a4b5-c6d7-e8f9-a0b1c2d3e4f5,mobile_app,,
2596,a9b0c1d2-e3f4-a5b6-c7d8-e9f0a1b2c3d4,client_316,2025-03-16 12:15:15,789.12,EUR,Zalando,deposit,91.234.56.78,retail,DE,Berlin,PC,e2f3a4b5-c6d7-e8f9-a0b1-c2d3e4f5a6b7,web,,
2597,c1d2e3f4-a5b6-c7d8-e9f0-a1b2c3d4e5f6,client_407,2025-04-13 08:40:25,2345.67,CNY,WeChat Pay,withdrawal,123.45.67.89,entertainment,CN,Shanghai,smartphone,a4b5c6d7-e8f9-a0b1-c2d3-e4f5a6b7c8d9,mobile_app,,
2598,e3f4a5b6-c7d8-e9f0-a1b2-c3d4e5f6a7b8,client_804,2025-03-23 14:25:40,890.34,RUB,Ozon,deposit,185.67.89.123,retail,RU,Moscow,tablet,c6d7e8f9-a0b1-c2d3-e4f5-a6b7c8d9e0f1,web,,
2599,a5b6c7d8-e9f0-a1b2-c3d4-e5f6a7b8c9d0,client_532,2025-02-10 09:50:55,567.89,USD,Amazon,withdrawal,104.16.78.90,entertainment,US,New York,smartphone,e8f9a0b1-c2d3-e4f5-a6b7-c8d9e0f1a2b3,mobile_app,,
2600,c7d8e9f0-a1b2-c3d4-e5f6-a7b8c9d0e1f2,client_245,2025-04-20 20:30:30,128950.4,EUR,,p2p,85.214.132.67,p2p,DE,Munich,smartphone,a0b1c2d3-e4f5-a6b7-c8d9-e0f1a2b3c4d5,mobile_app,client_663,shared_expense
2601,e9f0a1b2-c3d4-e5f6-a7b8-c9d0e1f2a3b4,client_368,2025-03-09 13:15:15,1234.56,RUB,Wildberries,deposit,195.67.89.123,retail,RU,Novosibirsk,smartphone,c2d3e4f5-a6b7-c8d9-e0f1-a2b3c4d5e6f7,mobile_app,,
2602,a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6,client_836,2025-04-27 09:40:25,3456.78,USD,Uber,withdrawal,72.14.192.45,travel,US,Chicago,smartphone,e4f5a6b7-c8d9-e0f1-a2b3-c4d5e6f7a8b9,mobile_app,,
2603,c3d4e5f6-a7b8-c9d0-e1f2-a3b4c5d6e7f8,client_559,2025-02-16 15:25:40,87650.25,CNY,,p2p,218.67.89.123,p2p,CN,Beijing,smartphone,a6b7c8d9-e0f1-a2b3-c4d5-e6f7a8b9c0d1,mobile_app,client_967,debt
