id,transaction_id,client_id,datetime,amount,currency,merchant,transaction_type,ip_address,category,country_code,region,device_type,session_id,channel,recipient_id,transaction_purpose
11,123e4567-e89b-12d3-a456-426614174010,client_191,2025-04-20 10:37:08,180000.78,USD,null,p2p,72.14.192.98,p2p,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174010,mobile_app,client_147,debt
12,123e4567-e89b-12d3-a456-426614174011,client_197,2025-03-01 14:22:31,145000.43,USD,null,p2p,72.14.192.172,p2p,US,Chicago,tablet,987e6543-e21b-12d3-a789-426614174011,mobile_app,client_97,debt
13,123e4567-e89b-12d3-a456-426614174012,client_219,2025-04-06 17:48:19,205000.25,CNY,null,p2p,118.178.92.39,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174012,mobile_app,client_241,debt
14,123e4567-e89b-12d3-a456-426614174013,client_241,2025-02-16 12:33:52,135000.67,CNY,null,p2p,118.178.92.87,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174013,mobile_app,client_219,debt
15,123e4567-e89b-12d3-a456-426614174014,client_251,2025-03-23 09:15:47,175000.39,USD,null,p2p,72.14.192.231,p2p,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174014,mobile_app,client_285,debt
16,123e4567-e89b-12d3-a456-426614174015,client_285,2025-04-27 16:29:04,155000.82,USD,null,p2p,72.14.192.118,p2p,US,Los Angeles,tablet,987e6543-e21b-12d3-a789-426614174015,mobile_app,client_251,debt
17,123e4567-e89b-12d3-a456-426614174016,client_295,2025-02-23 11:42:38,225000.14,EUR,null,p2p,89.157.231.92,p2p,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174016,mobile_app,client_351,debt
18,123e4567-e89b-12d3-a456-426614174017,client_329,2025-03-09 14:57:23,185000.76,USD,null,p2p,72.14.192.64,p2p,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174017,mobile_app,client_373,debt
19,123e4567-e89b-12d3-a456-426614174018,client_351,2025-04-13 10:21:45,235000.29,EUR,null,p2p,89.157.231.126,p2p,DE,Munich,smartphone,987e6543-e21b-12d3-a789-426614174018,mobile_app,client_295,debt
20,123e4567-e89b-12d3-a456-426614174019,client_373,2025-02-02 15:38:12,175000.53,USD,null,p2p,72.14.192.187,p2p,US,New York,tablet,987e6543-e21b-12d3-a789-426614174019,mobile_app,client_329,debt
21,123e4567-e89b-12d3-a456-426614174020,client_395,2025-03-16 09:04:27,195000.68,CNY,null,p2p,118.178.92.143,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174020,mobile_app,client_439,debt
22,123e4567-e89b-12d3-a456-426614174021,client_439,2025-04-20 13:27:51,165000.94,CNY,null,p2p,118.178.92.59,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174021,mobile_app,client_395,debt
23,123e4567-e89b-12d3-a456-426614174022,client_461,2025-02-09 16:52:34,215000.37,CNY,null,p2p,118.178.92.198,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174022,mobile_app,client_483,debt
24,123e4567-e89b-12d3-a456-426614174023,client_483,2025-03-30 11:18:49,185000.62,CNY,null,p2p,118.178.92.73,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174023,mobile_app,client_461,debt
25,123e4567-e89b-12d3-a456-426614174024,client_507,2025-04-19 15:43:22,245000.15,EUR,null,p2p,89.157.231.37,p2p,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174024,mobile_app,client_573,debt
26,123e4567-e89b-12d3-a456-426614174025,client_529,2025-02-16 10:09:37,195000.83,USD,null,p2p,72.14.192.149,p2p,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174025,mobile_app,client_569,debt
27,123e4567-e89b-12d3-a456-426614174026,client_569,2025-03-23 13:35:04,175000.46,USD,null,p2p,72.14.192.95,p2p,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174026,mobile_app,client_529,debt
28,123e4567-e89b-12d3-a456-426614174027,client_573,2025-04-05 17:21:28,225000.72,EUR,null,p2p,89.157.231.182,p2p,DE,Munich,tablet,987e6543-e21b-12d3-a789-426614174027,mobile_app,client_507,debt
29,123e4567-e89b-12d3-a456-426614174028,client_593,2025-02-23 12:47:53,255000.19,CNY,null,p2p,118.178.92.126,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174028,mobile_app,client_615,debt
30,123e4567-e89b-12d3-a456-426614174029,client_615,2025-03-16 09:14:08,235000.54,CNY,null,p2p,118.178.92.214,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174029,mobile_app,client_593,debt
31,123e4567-e89b-12d3-a456-426614174030,client_637,2025-04-26 14:39:42,185000.87,CNY,null,p2p,118.178.92.91,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174030,mobile_app,client_659,debt
32,123e4567-e89b-12d3-a456-426614174031,client_659,2025-02-09 10:25:17,205000.31,CNY,null,p2p,118.178.92.157,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174031,mobile_app,client_637,debt
33,123e4567-e89b-12d3-a456-426614174032,client_681,2025-03-29 15:52:34,265000.68,CNY,null,p2p,118.178.92.42,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174032,mobile_app,client_703,debt
34,123e4567-e89b-12d3-a456-426614174033,client_703,2025-04-13 11:07:49,235000.94,CNY,null,p2p,118.178.92.183,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174033,mobile_app,client_681,debt
35,123e4567-e89b-12d3-a456-426614174034,client_725,2025-02-16 16:34:23,195000.42,CNY,null,p2p,118.178.92.107,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174034,mobile_app,client_747,debt
36,123e4567-e89b-12d3-a456-426614174035,client_735,2025-03-09 12:19:57,245000.76,CNY,null,p2p,118.178.92.64,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174035,mobile_app,client_769,debt
37,123e4567-e89b-12d3-a456-426614174036,client_747,2025-04-20 09:45:32,215000.19,CNY,null,p2p,118.178.92.231,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174036,mobile_app,client_725,debt
38,123e4567-e89b-12d3-a456-426614174037,client_769,2025-02-23 14:02:08,225000.53,CNY,null,p2p,118.178.92.118,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174037,mobile_app,client_735,debt
39,123e4567-e89b-12d3-a456-426614174038,client_791,2025-03-30 10:28:43,275000.87,CNY,null,p2p,118.178.92.195,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174038,mobile_app,client_813,debt
40,123e4567-e89b-12d3-a456-426614174039,client_813,2025-04-06 15:54:19,245000.34,CNY,null,p2p,118.178.92.82,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174039,mobile_app,client_791,debt
41,123e4567-e89b-12d3-a456-426614174040,client_835,2025-02-09 11:21:54,205000.69,CNY,null,p2p,118.178.92.147,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174040,mobile_app,client_857,debt
42,123e4567-e89b-12d3-a456-426614174041,client_857,2025-03-16 16:47:28,235000.12,CNY,null,p2p,118.178.92.36,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174041,mobile_app,client_835,debt
43,123e4567-e89b-12d3-a456-426614174042,client_879,2025-04-27 12:13:45,255000.57,CNY,null,p2p,118.178.92.203,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174042,mobile_app,client_901,debt
44,123e4567-e89b-12d3-a456-426614174043,client_901,2025-02-16 09:39:21,225000.83,CNY,null,p2p,118.178.92.91,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174043,mobile_app,client_879,debt
45,123e4567-e89b-12d3-a456-426614174044,client_923,2025-03-23 14:05:47,285000.26,CNY,null,p2p,118.178.92.158,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174044,mobile_app,client_945,debt
46,123e4567-e89b-12d3-a456-426614174045,client_945,2025-04-13 10:31:14,255000.64,CNY,null,p2p,118.178.92.47,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174045,mobile_app,client_923,debt
47,123e4567-e89b-12d3-a456-426614174046,client_967,2025-02-23 15:57:39,215000.91,CNY,null,p2p,118.178.92.214,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174046,mobile_app,client_989,debt
48,123e4567-e89b-12d3-a456-426614174047,client_989,2025-03-09 11:23:56,245000.37,CNY,null,p2p,118.178.92.103,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174047,mobile_app,client_967,debt
49,123e4567-e89b-12d3-a456-426614174048,client_1011,2025-04-20 16:49:22,265000.72,CNY,null,p2p,118.178.92.175,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174048,mobile_app,client_1033,debt
50,123e4567-e89b-12d3-a456-426614174049,client_1033,2025-02-02 12:15:48,235000.18,CNY,null,p2p,118.178.92.69,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174049,mobile_app,client_1011,debt
51,123e4567-e89b-12d3-a456-426614174050,client_1055,2025-03-30 09:41:13,295000.53,CNY,null,p2p,118.178.92.236,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174050,mobile_app,client_1077,debt
52,123e4567-e89b-12d3-a456-426614174051,client_1077,2025-04-06 14:07:39,265000.89,CNY,null,p2p,118.178.92.125,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174051,mobile_app,client_1055,debt
53,123e4567-e89b-12d3-a456-426614174052,client_1099,2025-02-09 10:33:04,225000.24,CNY,null,p2p,118.178.92.192,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174052,mobile_app,client_1121,debt
54,123e4567-e89b-12d3-a456-426614174053,client_1121,2025-03-16 15:59:28,255000.67,CNY,null,p2p,118.178.92.81,p2p,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174053,mobile_app,client_1099,debt
55,123e4567-e89b-12d3-a456-426614174054,client_1143,2025-04-27 11:25:53,275000.12,CNY,null,p2p,118.178.92.153,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174054,mobile_app,client_1165,debt
56,123e4567-e89b-12d3-a456-426614174055,client_1165,2025-02-16 16:51:19,245000.48,CNY,null,p2p,118.178.92.42,p2p,CN,Beijing,tablet,987e6543-e21b-12d3-a789-426614174055,mobile_app,client_1143,debt
57,123e4567-e89b-12d3-a456-426614174056,client_1187,2025-03-23 12:17:44,305000.83,CNY,null,p2p,118.178.92.209,p2p,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174056,mobile_app,client_1187,debt
58,123e4567-e89b-12d3-a456-426614174057,client_4,2025-04-05 09:22:36,1250.75,USD,Amazon,deposit,72.14.192.134,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174057,mobile_app,null,null
59,123e4567-e89b-12d3-a456-426614174058,client_15,2025-03-22 14:48:52,850.28,USD,Uber,deposit,72.14.192.67,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174058,mobile_app,null,null
60,123e4567-e89b-12d3-a456-426614174059,client_20,2025-04-13 10:15:19,950.43,EUR,Zalando,deposit,89.157.231.128,retail,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174059,mobile_app,null,null
61,123e4567-e89b-12d3-a456-426614174060,client_24,2025-02-09 16:32:47,1050.91,EUR,Carrefour,deposit,89.157.231.75,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174060,mobile_app,null,null
62,123e4567-e89b-12d3-a456-426614174061,client_28,2025-03-30 11:57:23,1150.37,CNY,Alipay,deposit,118.178.92.196,retail,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174061,mobile_app,null,null
63,123e4567-e89b-12d3-a456-426614174062,client_38,2025-04-20 15:24:58,1250.64,RUB,Ozon,deposit,77.88.55.123,retail,RU,Moscow,smartphone,987e6543-e21b-12d3-a789-426614174062,mobile_app,null,null
64,123e4567-e89b-12d3-a456-426614174063,client_43,2025-02-16 10:49:31,950.19,USD,Walmart,deposit,72.14.192.215,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174063,mobile_app,null,null
65,123e4567-e89b-12d3-a456-426614174064,client_47,2025-03-09 14:16:07,850.56,USD,Amazon,deposit,72.14.192.89,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174064,mobile_app,null,null
66,123e4567-e89b-12d3-a456-426614174065,client_52,2025-04-27 09:42:33,750.92,EUR,Zalando,deposit,89.157.231.42,retail,DE,Munich,smartphone,987e6543-e21b-12d3-a789-426614174065,mobile_app,null,null
67,123e4567-e89b-12d3-a456-426614174066,client_56,2025-02-23 13:08:59,1050.38,EUR,Auchan,deposit,89.157.231.187,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174066,mobile_app,null,null
68,123e4567-e89b-12d3-a456-426614174067,client_64,2025-03-16 16:35:25,1150.75,CNY,WeChat Pay,deposit,118.178.92.64,retail,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174067,mobile_app,null,null
69,123e4567-e89b-12d3-a456-426614174068,client_68,2025-04-06 11:01:51,1250.21,RUB,Wildberries,deposit,77.88.55.209,retail,RU,St. Petersburg,smartphone,987e6543-e21b-12d3-a789-426614174068,mobile_app,null,null
70,123e4567-e89b-12d3-a456-426614174069,client_79,2025-02-09 15:28:17,950.67,USD,Uber,deposit,72.14.192.153,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174069,mobile_app,null,null
71,123e4567-e89b-12d3-a456-426614174070,client_83,2025-03-23 10:54:42,850.13,USD,Walmart,deposit,72.14.192.27,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174070,mobile_app,null,null
72,123e4567-e89b-12d3-a456-426614174071,client_88,2025-04-13 14:21:08,750.59,EUR,Aldi,deposit,89.157.231.96,retail,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174071,mobile_app,null,null
73,123e4567-e89b-12d3-a456-426614174072,client_92,2025-02-16 09:47:34,1050.84,EUR,Carrefour,deposit,89.157.231.241,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174072,mobile_app,null,null
74,123e4567-e89b-12d3-a456-426614174073,client_96,2025-03-30 13:14:09,1150.29,CNY,Alipay,deposit,118.178.92.132,retail,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174073,mobile_app,null,null
75,123e4567-e89b-12d3-a456-426614174074,client_107,2025-04-20 16:40:35,1250.76,RUB,Sber,deposit,77.88.55.78,utilities,RU,Moscow,smartphone,987e6543-e21b-12d3-a789-426614174074,mobile_app,null,null
76,123e4567-e89b-12d3-a456-426614174075,client_111,2025-02-23 12:06:01,950.32,USD,Amazon,deposit,72.14.192.175,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174075,mobile_app,null,null
77,123e4567-e89b-12d3-a456-426614174076,client_115,2025-03-09 16:33:27,850.78,USD,Uber,deposit,72.14.192.49,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174076,mobile_app,null,null
78,123e4567-e89b-12d3-a456-426614174077,client_120,2025-04-27 11:59:53,750.24,EUR,Zalando,deposit,89.157.231.138,retail,DE,Munich,smartphone,987e6543-e21b-12d3-a789-426614174077,mobile_app,null,null
79,123e4567-e89b-12d3-a456-426614174078,client_124,2025-02-09 14:26:19,1050.69,EUR,Auchan,deposit,89.157.231.83,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174078,mobile_app,null,null
80,123e4567-e89b-12d3-a456-426614174079,client_128,2025-03-16 09:52:45,1150.15,CNY,WeChat Pay,deposit,118.178.92.228,retail,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174079,mobile_app,null,null
81,123e4567-e89b-12d3-a456-426614174080,client_139,2025-04-06 13:19:11,1250.61,RUB,Tinkoff,deposit,77.88.55.173,utilities,RU,St. Petersburg,smartphone,987e6543-e21b-12d3-a789-426614174080,mobile_app,null,null
82,123e4567-e89b-12d3-a456-426614174081,client_143,2025-02-16 16:45:37,950.07,USD,Walmart,deposit,72.14.192.118,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174081,mobile_app,null,null
83,123e4567-e89b-12d3-a456-426614174082,client_148,2025-03-23 12:12:03,850.53,USD,Amazon,deposit,72.14.192.242,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174082,mobile_app,null,null
84,123e4567-e89b-12d3-a456-426614174083,client_152,2025-04-13 16:38:29,750.98,EUR,Aldi,deposit,89.157.231.187,retail,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174083,mobile_app,null,null
85,123e4567-e89b-12d3-a456-426614174084,client_156,2025-02-23 11:04:55,1050.44,EUR,Carrefour,deposit,89.157.231.32,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174084,mobile_app,null,null
86,123e4567-e89b-12d3-a456-426614174085,client_160,2025-03-30 15:31:21,1150.89,CNY,Alipay,deposit,118.178.92.177,retail,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174085,mobile_app,null,null
87,123e4567-e89b-12d3-a456-426614174086,client_171,2025-04-20 10:57:47,1250.35,RUB,Ozon,deposit,77.88.55.122,retail,RU,Moscow,smartphone,987e6543-e21b-12d3-a789-426614174086,mobile_app,null,null
88,123e4567-e89b-12d3-a456-426614174087,client_175,2025-02-09 14:24:13,950.81,USD,Uber,deposit,72.14.192.67,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174087,mobile_app,null,null
89,123e4567-e89b-12d3-a456-426614174088,client_179,2025-03-09 09:50:39,850.26,USD,Walmart,deposit,72.14.192.191,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174088,mobile_app,null,null
90,123e4567-e89b-12d3-a456-426614174089,client_184,2025-04-27 13:17:05,750.72,EUR,Zalando,deposit,89.157.231.136,retail,DE,Munich,smartphone,987e6543-e21b-12d3-a789-426614174089,mobile_app,null,null
91,123e4567-e89b-12d3-a456-426614174090,client_188,2025-02-16 16:43:31,1050.18,EUR,Auchan,deposit,89.157.231.81,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174090,mobile_app,null,null
92,123e4567-e89b-12d3-a456-426614174091,client_192,2025-03-16 12:09:57,1150.63,CNY,WeChat Pay,deposit,118.178.92.226,retail,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174091,mobile_app,null,null
93,123e4567-e89b-12d3-a456-426614174092,client_203,2025-04-06 16:36:23,1250.09,RUB,Wildberries,deposit,77.88.55.171,retail,RU,St. Petersburg,smartphone,987e6543-e21b-12d3-a789-426614174092,mobile_app,null,null
94,123e4567-e89b-12d3-a456-426614174093,client_207,2025-02-23 11:02:49,950.54,USD,Amazon,deposit,72.14.192.116,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174093,mobile_app,null,null
95,123e4567-e89b-12d3-a456-426614174094,client_212,2025-03-23 15:29:15,850.99,USD,Uber,deposit,72.14.192.240,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174094,mobile_app,null,null
96,123e4567-e89b-12d3-a456-426614174095,client_216,2025-04-13 10:55:41,750.45,EUR,Aldi,deposit,89.157.231.185,retail,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174095,mobile_app,null,null
97,123e4567-e89b-12d3-a456-426614174096,client_220,2025-02-09 14:22:07,1050.91,EUR,Carrefour,deposit,89.157.231.30,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174096,mobile_app,null,null
98,123e4567-e89b-12d3-a456-426614174097,client_224,2025-03-30 09:48:33,1150.36,CNY,Alipay,deposit,118.178.92.175,retail,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174097,mobile_app,null,null
99,123e4567-e89b-12d3-a456-426614174098,client_235,2025-04-20 13:15:59,1250.82,RUB,Sber,deposit,77.88.55.120,utilities,RU,Moscow,smartphone,987e6543-e21b-12d3-a789-426614174098,mobile_app,null,null
100,123e4567-e89b-12d3-a456-426614174099,client_239,2025-02-16 16:42:25,950.27,USD,Walmart,deposit,72.14.192.65,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174099,mobile_app,null,null
101,123e4567-e89b-12d3-a456-426614174100,client_243,2025-03-09 12:08:51,850.73,USD,Amazon,deposit,72.14.192.189,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174100,mobile_app,null,null
102,123e4567-e89b-12d3-a456-426614174101,client_248,2025-04-27 16:35:17,750.19,EUR,Zalando,deposit,89.157.231.134,retail,DE,Munich,smartphone,987e6543-e21b-12d3-a789-426614174101,mobile_app,null,null
103,123e4567-e89b-12d3-a456-426614174102,client_252,2025-02-23 12:01:43,1050.64,EUR,Auchan,deposit,89.157.231.79,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174102,mobile_app,null,null
104,123e4567-e89b-12d3-a456-426614174103,client_256,2025-03-16 16:28:09,1150.10,CNY,WeChat Pay,deposit,118.178.92.224,retail,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174103,mobile_app,null,null
105,123e4567-e89b-12d3-a456-426614174104,client_267,2025-04-06 11:54:35,1250.55,RUB,Tinkoff,deposit,77.88.55.169,utilities,RU,St. Petersburg,smartphone,987e6543-e21b-12d3-a789-426614174104,mobile_app,null,null
106,123e4567-e89b-12d3-a456-426614174105,client_271,2025-02-09 15:21:01,950.01,USD,Uber,deposit,72.14.192.114,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174105,mobile_app,null,null
107,123e4567-e89b-12d3-a456-426614174106,client_275,2025-03-23 10:47:27,850.46,USD,Walmart,deposit,72.14.192.238,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174106,mobile_app,null,null
108,123e4567-e89b-12d3-a456-426614174107,client_280,2025-04-13 14:13:53,750.92,EUR,Aldi,deposit,89.157.231.183,retail,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174107,mobile_app,null,null
109,123e4567-e89b-12d3-a456-426614174108,client_284,2025-02-16 09:40:19,1050.37,EUR,Carrefour,deposit,89.157.231.28,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174108,mobile_app,null,null
110,123e4567-e89b-12d3-a456-426614174109,client_288,2025-03-30 13:06:45,1150.83,CNY,Alipay,deposit,118.178.92.173,retail,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174109,mobile_app,null,null
111,123e4567-e89b-12d3-a456-426614174110,client_299,2025-04-20 16:33:11,1250.28,RUB,Ozon,deposit,77.88.55.118,retail,RU,Moscow,smartphone,987e6543-e21b-12d3-a789-426614174110,mobile_app,null,null
112,123e4567-e89b-12d3-a456-426614174111,client_303,2025-02-23 11:59:37,950.74,USD,Amazon,deposit,72.14.192.63,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174111,mobile_app,null,null
113,123e4567-e89b-12d3-a456-426614174112,client_307,2025-03-09 15:26:03,850.20,USD,Uber,deposit,72.14.192.187,travel,US,Los Angeles,smartphone,987e6543-e21b-12d3-a789-426614174112,mobile_app,null,null
114,123e4567-e89b-12d3-a456-426614174113,client_312,2025-04-27 10:52:29,750.65,EUR,Zalando,deposit,89.157.231.132,retail,DE,Munich,smartphone,987e6543-e21b-12d3-a789-426614174113,mobile_app,null,null
115,123e4567-e89b-12d3-a456-426614174114,client_316,2025-02-09 14:18:55,1050.11,EUR,Auchan,deposit,89.157.231.77,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174114,mobile_app,null,null
116,123e4567-e89b-12d3-a456-426614174115,client_320,2025-03-16 09:45:21,1150.56,CNY,WeChat Pay,deposit,118.178.92.222,retail,CN,Beijing,smartphone,987e6543-e21b-12d3-a789-426614174115,mobile_app,null,null
117,123e4567-e89b-12d3-a456-426614174116,client_331,2025-04-06 13:11:47,1250.02,RUB,Wildberries,deposit,77.88.55.167,retail,RU,St. Petersburg,smartphone,987e6543-e21b-12d3-a789-426614174116,mobile_app,null,null
118,123e4567-e89b-12d3-a456-426614174117,client_335,2025-02-16 16:38:13,950.47,USD,Walmart,deposit,72.14.192.112,retail,US,Chicago,smartphone,987e6543-e21b-12d3-a789-426614174117,mobile_app,null,null
119,123e4567-e89b-12d3-a456-426614174118,client_339,2025-03-23 12:04:39,850.93,USD,Amazon,deposit,72.14.192.236,retail,US,New York,smartphone,987e6543-e21b-12d3-a789-426614174118,mobile_app,null,null
120,123e4567-e89b-12d3-a456-426614174119,client_344,2025-04-13 16:31:05,750.38,EUR,Aldi,deposit,89.157.231.181,retail,DE,Berlin,smartphone,987e6543-e21b-12d3-a789-426614174119,mobile_app,null,null
121,123e4567-e89b-12d3-a456-426614174120,client_348,2025-02-23 10:57:31,1050.84,EUR,Carrefour,deposit,89.157.231.26,retail,FR,Paris,smartphone,987e6543-e21b-12d3-a789-426614174120,mobile_app,null,null
122,123e4567-e89b-12d3-a456-426614174121,client_352,2025-03-30 14:23:57,1150.29,CNY,Alipay,deposit,118.178.92.171,retail,CN,Shanghai,smartphone,987e6543-e21b-12d3-a789-426614174121,mobile_app,null,null
